,Input,PID
905,-3.0,-0.34559946960911025
906,-3.0,-0.4214562590431168
907,-3.0,-1.104326847099344
908,-3.0,-1.2414410175216526
909,-3.0,-0.2501799779069396
910,-3.0,-0.11681790073893339
911,-3.0,-0.06050182491015077
912,-3.0,0.6112958938986557
913,-3.0,0.57027941204342
914,-3.0,-0.1275596390888145
915,-3.0,0.3435055517186907
916,-3.0,-0.7359669542637208
917,-3.0,-0.4395651223294581
918,-3.0,-0.7448069621194584
919,-3.0,-0.18676046745670138
920,0.0,2.2248431173205008
921,0.0,2.915447186060665
922,0.0,3.339033247078962
923,0.0,3.4106204781241765
924,0.0,4.4707462338339
925,0.0,5.19012551078131
926,0.0,3.782649544116183
927,0.0,4.908462798970343
928,0.0,3.838908666128119
929,0.0,3.477498816733356
930,0.0,2.601295436061268
931,0.0,3.4325372576221085
932,0.0,2.894624008477328
933,0.0,3.4146531702161096
934,0.0,3.5346573090102456
935,0.0,3.0213061754744563
936,0.0,3.3605014168783645
937,0.0,3.6110297734721977
938,0.0,3.161091889283742
939,0.0,4.3553252440545664
940,0.0,4.729926113542765
941,0.0,4.550604717618456
942,0.0,4.823924752971244
943,0.0,4.756406747727222
944,0.0,3.835730949735357
945,0.0,4.638364115297332
946,0.0,4.748072996587572
947,0.0,5.507889592107847
948,0.0,5.898406957187169
949,0.0,5.983032183128562
950,0.0,5.193495931947538
951,0.0,4.983352512929971
952,0.0,4.5273079977749475
953,0.0,4.969746540647056
954,0.0,5.481855501773507
955,0.0,5.686010824201677
956,0.0,5.64777386284972
957,0.0,5.50710159869282
958,0.0,5.284097987256655
959,0.0,5.755060882688657
960,0.0,5.532635845412837
961,0.0,5.126225815027976
962,0.0,5.071909931027491
963,0.0,5.3035537694761015
964,0.0,6.055477268251974
965,0.0,4.913699729362142
966,0.0,6.566591500798204
967,0.0,5.482151917957478
968,0.0,6.220265579208926
969,0.0,6.8813617555667275
970,0.0,5.8196942879275255
971,0.0,5.843188124295449
972,0.0,6.227735126311704
973,0.0,6.297484791567712
974,0.0,6.085265879511139
975,0.0,5.488429798290474
976,0.0,6.843908941039266
977,-3.0,6.099208120196318
978,-3.0,5.891999421857606
979,-3.0,5.28207475079334
980,-3.0,3.502686031234267
981,-3.0,2.8954841718364195
982,-3.0,2.4708415127103356
983,-3.0,2.328467671666183
984,-3.0,2.816708955109207
985,-3.0,4.2360712106120335
986,-3.0,4.6967561677945575
987,-3.0,5.625312255388026
988,-3.0,4.90587140429218
989,-3.0,6.096051256727817
990,-3.0,6.273595652997778
991,-3.0,6.165009469699783
992,-3.0,6.3707524748029964
993,-3.0,5.110106234606814
994,-3.0,5.168578346154476
995,-3.0,5.105509212774795
996,-3.0,5.574255714536044
997,-3.0,4.664517863178524
998,-3.0,4.283553381840147
